133.571428571, 79.0, 22.5949367089
133.571428571, 79.0, 22.5949367089
140.25, 81.0, 15.7407407407
140.25, 79.0, 16.1392405063
58.4375, 80.0, 12.75
58.4375, 80.0, 12.75
56.6666666667, 78.0, 19.6153846154
56.6666666667, 79.0, 19.3670886076
145.12195122, 20.5, 255.0
144.702380952, 21.0, 255.0
150.520833333, 24.0, 255.0
150.520833333, 24.0, 255.0
144.702380952, 24.0, 223.125
144.702380952, 22.0, 243.409090909
148.277777778, 29.5, 194.491525424
148.277777778, 29.5, 194.491525424
155.60483871, 41.0, 192.804878049
155.60483871, 45.0, 175.666666667
157.25, 49.0, 104.081632653
157.25, 54.0, 94.4444444444
160.340909091, 58.0, 96.724137931
160.340909091, 66.0, 85.0
150.304878049, 63.5, 82.3228346457
150.304878049, 67.5, 77.4444444444
154.416666667, 71.0, 53.8732394366
154.416666667, 73.0, 52.397260274
150.384615385, 75.5, 21.9536423841
150.384615385, 74.5, 22.2483221477
145.0, 76.5, 28.3333333333
145.0, 77.5, 27.9677419355
120.608108108, 67.5, 69.8888888889
120.608108108, 67.5, 69.8888888889
129.861111111, 75.0, 30.6
129.861111111, 72.0, 31.875
139.642857143, 78.5, 34.1082802548
139.642857143, 76.5, 35.0
129.431818182, 76.0, 36.9078947368
129.431818182, 75.0, 37.4
133.571428571, 79.0, 22.5949367089
133.571428571, 79.0, 22.5949367089
133.362068966, 76.5, 48.3333333333
133.362068966, 78.5, 47.101910828
105.564516129, 77.5, 51.0
105.564516129, 75.5, 52.3509933775
108.8, 76.5, 41.6666666667
108.8, 79.5, 40.0943396226
120.859375, 76.0, 53.6842105263
120.859375, 75.0, 54.4
120.108695652, 80.5, 36.4285714286
120.108695652, 73.5, 39.8979591837
106.25, 81.0, 31.4814814815
106.25, 83.0, 30.7228915663
145.208333333, 83.0, 36.8674698795
145.208333333, 80.0, 38.25
120.961538462, 82.5, 20.0909090909
120.961538462, 80.5, 20.5900621118
106.25, 81.0, 31.4814814815
106.25, 81.0, 31.4814814815
100.9375, 81.0, 25.1851851852
100.9375, 79.0, 25.8227848101
100.9375, 81.0, 25.1851851852
100.9375, 83.0, 24.578313253
110.5, 78.0, 49.0384615385
110.5, 77.0, 49.6753246753
150.520833333, 24.0, 255.0
151.010638298, 23.5, 255.0
137.307692308, 19.5, 255.0
137.307692308, 19.5, 255.0
133.75, 17.0, 255.0
133.571428571, 17.5, 255.0
140.576923077, 19.5, 255.0
142.071428571, 17.5, 255.0
137.214285714, 17.5, 255.0
137.214285714, 17.5, 255.0
140.576923077, 19.5, 255.0
142.071428571, 17.5, 255.0
139.453125, 20.0, 204.0
139.453125, 20.0, 204.0
148.75, 25.0, 255.0
146.473214286, 29.0, 246.206896552
145.714285714, 31.5, 198.333333333
145.714285714, 35.5, 175.985915493
164.137931034, 49.5, 74.696969697
164.137931034, 52.5, 70.4285714286
160.555555556, 60.0, 76.5
160.555555556, 63.0, 72.8571428571
157.065217391, 66.5, 44.0977443609
157.065217391, 69.5, 42.1942446043
118.055555556, 71.5, 16.048951049
118.055555556, 74.5, 15.4026845638
0.0, 78.0, 0.0
0.0, 77.0, 0.0
118.055555556, 79.5, 14.4339622642
118.055555556, 78.5, 14.6178343949
129.431818182, 75.0, 37.4
129.431818182, 75.0, 37.4
142.678571429, 79.0, 45.1898734177
142.678571429, 78.0, 45.7692307692
140.25, 80.0, 15.9375
140.25, 77.0, 16.5584415584
139.642857143, 77.5, 34.5483870968
139.642857143, 78.5, 34.1082802548
120.416666667, 76.0, 30.1973684211
120.416666667, 75.0, 30.6
129.431818182, 76.0, 36.9078947368
129.431818182, 74.0, 37.9054054054
106.25, 76.0, 33.5526315789
106.25, 77.0, 33.1168831169
150.384615385, 82.5, 20.0909090909
150.384615385, 81.5, 20.3374233129
145.0, 80.5, 26.9254658385
145.0, 78.5, 27.6114649682
140.25, 81.0, 15.7407407407
140.25, 81.0, 15.7407407407
150.384615385, 82.5, 20.0909090909
150.384615385, 80.5, 20.5900621118
